transect,date,elevation,band,wavelength,reflectance
COPR 2 NS,2/24/2022,Mid 1,27,507.425659,0.037132
COPR 2 NS,2/24/2022,Mid 1,28,512.425659,0.038122
COPR 2 NS,2/24/2022,Mid 1,29,517.435669,0.038892
COPR 2 NS,2/24/2022,Mid 1,30,522.445679,0.037432
COPR 2 NS,2/24/2022,Mid 1,31,527.455627,0.038754
COPR 2 NS,2/24/2022,Mid 1,32,532.465637,0.040209
COPR 2 NS,2/24/2022,Mid 1,33,537.475647,0.042121
COPR 2 NS,2/24/2022,Mid 1,34,542.485657,0.041907
COPR 2 NS,2/24/2022,Mid 1,35,547.485657,0.041543
COPR 2 NS,2/24/2022,Mid 1,36,552.495667,0.042515
COPR 2 NS,2/24/2022,Mid 1,37,557.505676,0.043593
COPR 2 NS,2/24/2022,Mid 1,38,562.515625,0.043585
COPR 2 NS,2/24/2022,Mid 1,39,567.525635,0.0437
COPR 2 NS,2/24/2022,Mid 1,40,572.535645,0.044699
COPR 2 NS,2/24/2022,Mid 1,41,577.545654,0.044659
COPR 2 NS,2/24/2022,Mid 1,42,582.555664,0.04498
COPR 2 NS,2/24/2022,Mid 1,43,587.555664,0.045353
COPR 2 NS,2/24/2022,Mid 1,44,592.565674,0.046097
COPR 2 NS,2/24/2022,Mid 1,45,597.575623,0.045573
COPR 2 NS,2/24/2022,Mid 1,46,602.585632,0.045595
COPR 2 NS,2/24/2022,Mid 1,47,607.595642,0.046569
COPR 2 NS,2/24/2022,Mid 1,48,612.605652,0.047093
COPR 2 NS,2/24/2022,Mid 1,49,617.615662,0.047062
COPR 2 NS,2/24/2022,Mid 1,50,622.615662,0.047805
COPR 2 NS,2/24/2022,Mid 1,51,627.625671,0.047914
COPR 2 NS,2/24/2022,Mid 1,52,632.63562,0.049072
COPR 2 NS,2/24/2022,Mid 1,53,637.64563,0.048451
COPR 2 NS,2/24/2022,Mid 1,54,642.65564,0.049108
COPR 2 NS,2/24/2022,Mid 1,55,647.665649,0.050223
COPR 2 NS,2/24/2022,Mid 1,56,652.675659,0.048987
COPR 2 NS,2/24/2022,Mid 1,57,657.685669,0.050281
COPR 2 NS,2/24/2022,Mid 1,58,662.685669,0.050178
COPR 2 NS,2/24/2022,Mid 1,59,667.695679,0.049956
COPR 2 NS,2/24/2022,Mid 1,60,672.705627,0.05048
COPR 2 NS,2/24/2022,Mid 1,61,677.715637,0.048791
COPR 2 NS,2/24/2022,Mid 1,62,682.725647,0.048989
COPR 2 NS,2/24/2022,Mid 1,63,687.735657,0.051784
COPR 2 NS,2/24/2022,Mid 1,64,692.745667,0.053443
COPR 2 NS,2/24/2022,Mid 1,65,697.745667,0.055575
COPR 2 NS,2/24/2022,Mid 1,66,702.755676,0.059375
COPR 2 NS,2/24/2022,Mid 1,67,707.765625,0.06204
COPR 2 NS,2/24/2022,Mid 1,68,712.775635,0.065712
COPR 2 NS,2/24/2022,Mid 1,69,717.785645,0.068576
COPR 2 NS,2/24/2022,Mid 1,70,722.795654,0.07156
COPR 2 NS,2/24/2022,Mid 1,71,727.805664,0.076126
COPR 2 NS,2/24/2022,Mid 1,72,732.815674,0.077819
COPR 2 NS,2/24/2022,Mid 1,73,737.815674,0.078328
COPR 2 NS,2/24/2022,Mid 1,74,742.825623,0.079931
COPR 2 NS,2/24/2022,Mid 1,75,747.835632,0.081723
COPR 2 NS,2/24/2022,Mid 1,76,752.845642,0.083352
COPR 2 NS,2/24/2022,Mid 1,77,757.855652,0.084374
COPR 2 NS,2/24/2022,Mid 1,78,762.865662,0.086825
COPR 2 NS,2/24/2022,Mid 1,79,767.875671,0.087858
COPR 2 NS,2/24/2022,Mid 1,80,772.875671,0.088273
COPR 2 NS,2/24/2022,Mid 1,81,777.88562,0.090425
COPR 2 NS,2/24/2022,Mid 1,82,782.89563,0.090453
COPR 2 NS,2/24/2022,Mid 1,83,787.90564,0.091604
COPR 2 NS,2/24/2022,Mid 1,84,792.915649,0.092419
COPR 2 NS,2/24/2022,Mid 1,85,797.925659,0.092477
COPR 2 NS,2/24/2022,Mid 1,86,802.935669,0.092009
COPR 2 NS,2/24/2022,Mid 1,87,807.945679,0.093395
COPR 2 NS,2/24/2022,Mid 1,88,812.945679,0.093825
COPR 2 NS,2/24/2022,Mid 1,89,817.955627,0.095027
COPR 2 NS,2/24/2022,Mid 1,90,822.965637,0.096463
COPR 2 NS,2/24/2022,Mid 1,91,827.975647,0.099335
COPR 2 NS,2/24/2022,Mid 1,92,832.985657,0.1002
COPR 2 NS,2/24/2022,Mid 1,93,837.995667,0.10206
COPR 2 NS,2/24/2022,Mid 1,94,843.005676,0.102479
COPR 2 NS,2/24/2022,Mid 1,95,848.005676,0.105168
COPR 2 NS,2/24/2022,Mid 1,96,853.015625,0.105618
COPR 2 NS,2/24/2022,Mid 1,97,858.025635,0.106195
COPR 2 NS,2/24/2022,Mid 1,98,863.035645,0.107328
COPR 2 NS,2/24/2022,Mid 1,99,868.045654,0.108223
COPR 2 NS,2/24/2022,Mid 1,100,873.055664,0.108817
COPR 2 NS,2/24/2022,Mid 1,101,878.065674,0.109812
COPR 2 NS,2/24/2022,Mid 1,102,883.075623,0.109604
COPR 2 NS,2/24/2022,Mid 1,103,888.075623,0.111875
COPR 2 NS,2/24/2022,Mid 1,104,893.085632,0.113078
COPR 2 NS,2/24/2022,Mid 1,105,898.095642,0.113845
COPR 2 NS,2/24/2022,Mid 1,106,903.105652,0.115318
COPR 2 NS,2/24/2022,Mid 1,107,908.115662,0.115352
COPR 2 NS,2/24/2022,Mid 1,108,913.125671,0.116452
COPR 2 NS,2/24/2022,Mid 1,109,918.13562,0.117388
COPR 2 NS,2/24/2022,Mid 1,110,923.14563,0.118398
COPR 2 NS,2/24/2022,Mid 1,111,928.14563,0.119587
COPR 2 NS,2/24/2022,Mid 1,112,933.15564,0.122546
COPR 2 NS,2/24/2022,Mid 1,113,938.165649,0.123714
COPR 2 NS,2/24/2022,Mid 1,114,943.175659,0.124979
COPR 2 NS,2/24/2022,Mid 1,115,948.185669,0.12313
COPR 2 NS,2/24/2022,Mid 1,116,953.195679,0.124876
COPR 2 NS,2/24/2022,Mid 1,117,958.205627,0.123299
COPR 2 NS,2/24/2022,Mid 1,118,963.205627,0.124436
COPR 2 NS,2/24/2022,Mid 1,119,968.215637,0.124193
COPR 2 NS,2/24/2022,Mid 1,120,973.225647,0.124908
COPR 2 NS,2/24/2022,Mid 1,121,978.235657,0.125489
COPR 2 NS,2/24/2022,Mid 1,122,983.245667,0.126686
COPR 2 NS,2/24/2022,Mid 1,123,988.255676,0.126572
COPR 2 NS,2/24/2022,Mid 1,124,993.265625,0.126723
COPR 2 NS,2/24/2022,Mid 1,125,998.275635,0.127426
COPR 2 NS,2/24/2022,Mid 1,126,1003.275635,0.128559
COPR 2 NS,2/24/2022,Mid 1,127,1008.285645,0.128653
COPR 2 NS,2/24/2022,Mid 1,128,1013.295654,0.130281
COPR 2 NS,2/24/2022,Mid 1,129,1018.305664,0.132655
COPR 2 NS,2/24/2022,Mid 1,130,1023.315674,0.132496
COPR 2 NS,2/24/2022,Mid 1,131,1028.325684,0.134936
COPR 2 NS,2/24/2022,Mid 1,132,1033.335693,0.134937
COPR 2 NS,2/24/2022,Mid 1,133,1038.335693,0.135115
COPR 2 NS,2/24/2022,Mid 1,134,1043.345703,0.136386
COPR 2 NS,2/24/2022,Mid 1,135,1048.355591,0.137034
COPR 2 NS,2/24/2022,Mid 1,136,1053.365601,0.137854
COPR 2 NS,2/24/2022,Mid 1,137,1058.37561,0.138568
COPR 2 NS,2/24/2022,Mid 1,138,1063.38562,0.139606
COPR 2 NS,2/24/2022,Mid 1,139,1068.39563,0.140055
COPR 2 NS,2/24/2022,Mid 1,140,1073.40564,0.139759
COPR 2 NS,2/24/2022,Mid 1,141,1078.40564,0.141126
COPR 2 NS,2/24/2022,Mid 1,142,1083.415649,0.142276
COPR 2 NS,2/24/2022,Mid 1,143,1088.425659,0.143487
COPR 2 NS,2/24/2022,Mid 1,144,1093.435669,0.143358
COPR 2 NS,2/24/2022,Mid 1,145,1098.445679,0.144883
COPR 2 NS,2/24/2022,Mid 1,146,1103.455688,0.144815
COPR 2 NS,2/24/2022,Mid 1,147,1108.465698,0.14503
COPR 2 NS,2/24/2022,Mid 1,148,1113.465698,0.14891
COPR 2 NS,2/24/2022,Mid 1,149,1118.475708,0.149309
COPR 2 NS,2/24/2022,Mid 1,150,1123.485596,0.148919
COPR 2 NS,2/24/2022,Mid 1,151,1128.495605,0.14709
COPR 2 NS,2/24/2022,Mid 1,152,1133.505615,0.147675
COPR 2 NS,2/24/2022,Mid 1,153,1138.515625,0.14408
COPR 2 NS,2/24/2022,Mid 1,154,1143.525635,0.143113
COPR 2 NS,2/24/2022,Mid 1,155,1148.535645,0.14514
COPR 2 NS,2/24/2022,Mid 1,156,1153.535645,0.142499
COPR 2 NS,2/24/2022,Mid 1,157,1158.545654,0.141346
COPR 2 NS,2/24/2022,Mid 1,158,1163.555664,0.140711
COPR 2 NS,2/24/2022,Mid 1,159,1168.565674,0.139332
COPR 2 NS,2/24/2022,Mid 1,160,1173.575684,0.138003
COPR 2 NS,2/24/2022,Mid 1,161,1178.585693,0.138932
COPR 2 NS,2/24/2022,Mid 1,162,1183.595703,0.140242
COPR 2 NS,2/24/2022,Mid 1,163,1188.595703,0.139255
COPR 2 NS,2/24/2022,Mid 1,164,1193.605591,0.139019
COPR 2 NS,2/24/2022,Mid 1,165,1198.615601,0.139824
COPR 2 NS,2/24/2022,Mid 1,166,1203.62561,0.139826
COPR 2 NS,2/24/2022,Mid 1,167,1208.63562,0.141185
COPR 2 NS,2/24/2022,Mid 1,168,1213.64563,0.142897
COPR 2 NS,2/24/2022,Mid 1,169,1218.65564,0.142634
COPR 2 NS,2/24/2022,Mid 1,170,1223.665649,0.144015
COPR 2 NS,2/24/2022,Mid 1,171,1228.665649,0.14582
COPR 2 NS,2/24/2022,Mid 1,172,1233.675659,0.145517
COPR 2 NS,2/24/2022,Mid 1,173,1238.685669,0.147418
COPR 2 NS,2/24/2022,Mid 1,174,1243.695679,0.148826
COPR 2 NS,2/24/2022,Mid 1,175,1248.705688,0.148603
COPR 2 NS,2/24/2022,Mid 1,176,1253.715698,0.149802
COPR 2 NS,2/24/2022,Mid 1,177,1258.725708,0.150112
COPR 2 NS,2/24/2022,Mid 1,178,1263.725708,0.150695
COPR 2 NS,2/24/2022,Mid 1,179,1268.735596,0.152867
COPR 2 NS,2/24/2022,Mid 1,180,1273.745605,0.153368
COPR 2 NS,2/24/2022,Mid 1,181,1278.755615,0.155103
COPR 2 NS,2/24/2022,Mid 1,182,1283.765625,0.155797
COPR 2 NS,2/24/2022,Mid 1,183,1288.775635,0.155971
COPR 2 NS,2/24/2022,Mid 1,184,1293.785645,0.158639
COPR 2 NS,2/24/2022,Mid 1,185,1298.795654,0.158003
COPR 2 NS,2/24/2022,Mid 1,186,1303.795654,0.158802
COPR 2 NS,2/24/2022,Mid 1,187,1308.805664,0.156661
COPR 2 NS,2/24/2022,Mid 1,188,1313.815674,0.156101
COPR 2 NS,2/24/2022,Mid 1,189,1318.825684,0.152963
COPR 2 NS,2/24/2022,Mid 1,190,1323.835693,0.154916
COPR 2 NS,2/24/2022,Mid 1,191,1328.845703,0.150178
COPR 2 NS,2/24/2022,Mid 1,192,1333.855591,0.150753
COPR 2 NS,2/24/2022,Mid 1,193,1338.855591,0.153406
COPR 2 NS,2/24/2022,Mid 1,194,1343.865601,0.151344
COPR 2 NS,2/24/2022,Mid 1,195,1348.87561,0.154281
COPR 2 NS,2/24/2022,Mid 1,196,1353.88562,0.161157
COPR 2 NS,2/24/2022,Mid 1,197,1358.89563,0.200103
COPR 2 NS,2/24/2022,Mid 1,198,1363.90564,0.389761
COPR 2 NS,2/24/2022,Mid 1,199,1368.915649,0.626935
COPR 2 NS,2/24/2022,Mid 1,200,1373.925659,0.251393
COPR 2 NS,2/24/2022,Mid 1,201,1378.925659,0.227774
COPR 2 NS,2/24/2022,Mid 1,202,1383.935669,0.46372
COPR 2 NS,2/24/2022,Mid 1,203,1388.945679,0.204436
COPR 2 NS,2/24/2022,Mid 1,204,1393.955688,0.222534
COPR 2 NS,2/24/2022,Mid 1,205,1398.965698,0.193207
COPR 2 NS,2/24/2022,Mid 1,206,1403.975708,0.161234
COPR 2 NS,2/24/2022,Mid 1,207,1408.985596,0.149931
COPR 2 NS,2/24/2022,Mid 1,208,1413.985596,0.125368
COPR 2 NS,2/24/2022,Mid 1,209,1418.995605,0.122077
COPR 2 NS,2/24/2022,Mid 1,210,1424.005615,0.109816
COPR 2 NS,2/24/2022,Mid 1,211,1429.015625,0.109581
COPR 2 NS,2/24/2022,Mid 1,212,1434.025635,0.107056
COPR 2 NS,2/24/2022,Mid 1,213,1439.035645,0.111568
COPR 2 NS,2/24/2022,Mid 1,214,1444.045654,0.107415
COPR 2 NS,2/24/2022,Mid 1,215,1449.055664,0.109176
COPR 2 NS,2/24/2022,Mid 1,216,1454.055664,0.110154
COPR 2 NS,2/24/2022,Mid 1,217,1459.065674,0.10769
COPR 2 NS,2/24/2022,Mid 1,218,1464.075684,0.104531
COPR 2 NS,2/24/2022,Mid 1,219,1469.085693,0.10551
COPR 2 NS,2/24/2022,Mid 1,220,1474.095703,0.108431
COPR 2 NS,2/24/2022,Mid 1,221,1479.105591,0.107761
COPR 2 NS,2/24/2022,Mid 1,222,1484.115601,0.111392
COPR 2 NS,2/24/2022,Mid 1,223,1489.115601,0.112681
COPR 2 NS,2/24/2022,Mid 1,224,1494.12561,0.115483
COPR 2 NS,2/24/2022,Mid 1,225,1499.13562,0.115141
COPR 2 NS,2/24/2022,Mid 1,226,1504.14563,0.112972
COPR 2 NS,2/24/2022,Mid 1,227,1509.15564,0.117614
COPR 2 NS,2/24/2022,Mid 1,228,1514.165649,0.119288
COPR 2 NS,2/24/2022,Mid 1,229,1519.175659,0.121671
COPR 2 NS,2/24/2022,Mid 1,230,1524.185669,0.121308
COPR 2 NS,2/24/2022,Mid 1,231,1529.185669,0.122081
COPR 2 NS,2/24/2022,Mid 1,232,1534.195679,0.124561
COPR 2 NS,2/24/2022,Mid 1,233,1539.205688,0.125187
COPR 2 NS,2/24/2022,Mid 1,234,1544.215698,0.129538
COPR 2 NS,2/24/2022,Mid 1,235,1549.225708,0.127249
COPR 2 NS,2/24/2022,Mid 1,236,1554.235596,0.128431
COPR 2 NS,2/24/2022,Mid 1,237,1559.245605,0.127261
COPR 2 NS,2/24/2022,Mid 1,238,1564.245605,0.127164
COPR 2 NS,2/24/2022,Mid 1,239,1569.255615,0.131032
COPR 2 NS,2/24/2022,Mid 1,240,1574.265625,0.126632
COPR 2 NS,2/24/2022,Mid 1,241,1579.275635,0.126888
COPR 2 NS,2/24/2022,Mid 1,242,1584.285645,0.130363
COPR 2 NS,2/24/2022,Mid 1,243,1589.295654,0.132451
COPR 2 NS,2/24/2022,Mid 1,244,1594.305664,0.132354
COPR 2 NS,2/24/2022,Mid 1,245,1599.315674,0.133366
COPR 2 NS,2/24/2022,Mid 1,246,1604.315674,0.136334
COPR 2 NS,2/24/2022,Mid 1,247,1609.325684,0.140731
COPR 2 NS,2/24/2022,Mid 1,248,1614.335693,0.141138
COPR 2 NS,2/24/2022,Mid 1,249,1619.345703,0.138527
COPR 2 NS,2/24/2022,Mid 1,250,1624.355591,0.142223
COPR 2 NS,2/24/2022,Mid 1,251,1629.365601,0.144501
COPR 2 NS,2/24/2022,Mid 1,252,1634.37561,0.144143
COPR 2 NS,2/24/2022,Mid 1,253,1639.37561,0.142817
COPR 2 NS,2/24/2022,Mid 1,254,1644.38562,0.145589
COPR 2 NS,2/24/2022,Mid 1,255,1649.39563,0.146238
COPR 2 NS,2/24/2022,Mid 1,256,1654.40564,0.145558
COPR 2 NS,2/24/2022,Mid 1,257,1659.415649,0.14805
COPR 2 NS,2/24/2022,Mid 1,258,1664.425659,0.147957
COPR 2 NS,2/24/2022,Mid 1,259,1669.435669,0.147842
COPR 2 NS,2/24/2022,Mid 1,260,1674.445679,0.14763
COPR 2 NS,2/24/2022,Mid 1,261,1679.445679,0.149728
COPR 2 NS,2/24/2022,Mid 1,262,1684.455688,0.148237
COPR 2 NS,2/24/2022,Mid 1,263,1689.465698,0.146908
COPR 2 NS,2/24/2022,Mid 1,264,1694.475708,0.146397
COPR 2 NS,2/24/2022,Mid 1,265,1699.485596,0.145442
COPR 2 NS,2/24/2022,Mid 1,266,1704.495605,0.144459
COPR 2 NS,2/24/2022,Mid 1,267,1709.505615,0.142531
COPR 2 NS,2/24/2022,Mid 1,268,1714.505615,0.143059
COPR 2 NS,2/24/2022,Mid 1,269,1719.515625,0.140913
COPR 2 NS,2/24/2022,Mid 1,270,1724.525635,0.139898
COPR 2 NS,2/24/2022,Mid 1,271,1729.535645,0.138364
COPR 2 NS,2/24/2022,Mid 1,272,1734.545654,0.141515
COPR 2 NS,2/24/2022,Mid 1,273,1739.555664,0.143588
COPR 2 NS,2/24/2022,Mid 1,274,1744.565674,0.141957
COPR 2 NS,2/24/2022,Mid 1,275,1749.575684,0.141507
COPR 2 NS,2/24/2022,Mid 1,276,1754.575684,0.141529
COPR 2 NS,2/24/2022,Mid 1,277,1759.585693,0.141884
COPR 2 NS,2/24/2022,Mid 1,278,1764.595703,0.141496
COPR 2 NS,2/24/2022,Mid 1,279,1769.605591,0.143309
COPR 2 NS,2/24/2022,Mid 1,280,1774.615601,0.143961
COPR 2 NS,2/24/2022,Mid 1,281,1779.62561,0.145297
COPR 2 NS,2/24/2022,Mid 1,282,1784.63562,0.14677
COPR 2 NS,2/24/2022,Mid 1,283,1789.63562,0.145788
COPR 2 NS,2/24/2022,Mid 1,284,1794.64563,0.151576
COPR 2 NS,2/24/2022,Mid 1,285,1799.65564,0.142229
COPR 2 NS,2/24/2022,Mid 1,286,1804.665649,0.144255
COPR 2 NS,2/24/2022,Mid 1,287,1809.675659,0.140495
COPR 2 NS,2/24/2022,Mid 1,288,1814.685669,0.1454
COPR 2 NS,2/24/2022,Mid 1,289,1819.695679,0.158146
COPR 2 NS,2/24/2022,Mid 1,290,1824.705688,0.147958
COPR 2 NS,2/24/2022,Mid 1,291,1829.705688,0.162773
COPR 2 NS,2/24/2022,Mid 1,292,1834.715698,0.60795
COPR 2 NS,2/24/2022,Mid 1,293,1839.725708,0.251245
COPR 2 NS,2/24/2022,Mid 1,294,1844.735596,0.479924
COPR 2 NS,2/24/2022,Mid 1,295,1849.745605,0.731986
COPR 2 NS,2/24/2022,Mid 1,296,1854.755615,0.913549
COPR 2 NS,2/24/2022,Mid 1,297,1859.765625,0.779343
COPR 2 NS,2/24/2022,Mid 1,298,1864.775635,0.430771
COPR 2 NS,2/24/2022,Mid 1,299,1869.775635,0.903782
COPR 2 NS,2/24/2022,Mid 1,300,1874.785645,0.920011
COPR 2 NS,2/24/2022,Mid 1,301,1879.795654,0.303125
COPR 2 NS,2/24/2022,Mid 1,302,1884.805664,0.272216
COPR 2 NS,2/24/2022,Mid 1,303,1889.815674,0.248612
COPR 2 NS,2/24/2022,Mid 1,304,1894.825684,0.246642
COPR 2 NS,2/24/2022,Mid 1,305,1899.835693,0.423997
COPR 2 NS,2/24/2022,Mid 1,306,1904.835693,0.74371
COPR 2 NS,2/24/2022,Mid 1,307,1909.845703,0.352789
COPR 2 NS,2/24/2022,Mid 1,308,1914.855591,0.220195
COPR 2 NS,2/24/2022,Mid 1,309,1919.865601,0.11447
COPR 2 NS,2/24/2022,Mid 1,310,1924.87561,0.123138
COPR 2 NS,2/24/2022,Mid 1,311,1929.88562,0.127817
COPR 2 NS,2/24/2022,Mid 1,312,1934.89563,0.100747
COPR 2 NS,2/24/2022,Mid 1,313,1939.90564,0.099703
COPR 2 NS,2/24/2022,Mid 1,314,1944.90564,0.10073
COPR 2 NS,2/24/2022,Mid 1,315,1949.915649,0.092922
COPR 2 NS,2/24/2022,Mid 1,316,1954.925659,0.094035
COPR 2 NS,2/24/2022,Mid 1,317,1959.935669,0.102227
COPR 2 NS,2/24/2022,Mid 1,318,1964.945679,0.098973
COPR 2 NS,2/24/2022,Mid 1,319,1969.955688,0.09841
COPR 2 NS,2/24/2022,Mid 1,320,1974.965698,0.097076
COPR 2 NS,2/24/2022,Mid 1,321,1979.965698,0.101247
COPR 2 NS,2/24/2022,Mid 1,322,1984.975708,0.101458
COPR 2 NS,2/24/2022,Mid 1,323,1989.985596,0.102072
COPR 2 NS,2/24/2022,Mid 1,324,1994.995605,0.10177
COPR 2 NS,2/24/2022,Mid 1,325,2000.005615,0.090919
COPR 2 NS,2/24/2022,Mid 1,326,2005.015625,0.096825
COPR 2 NS,2/24/2022,Mid 1,327,2010.025635,0.095864
COPR 2 NS,2/24/2022,Mid 1,328,2015.035645,0.093884
COPR 2 NS,2/24/2022,Mid 1,329,2020.035645,0.108371
COPR 2 NS,2/24/2022,Mid 1,330,2025.045654,0.111047
COPR 2 NS,2/24/2022,Mid 1,331,2030.055664,0.110847
COPR 2 NS,2/24/2022,Mid 1,332,2035.065674,0.11157
COPR 2 NS,2/24/2022,Mid 1,333,2040.075684,0.110418
COPR 2 NS,2/24/2022,Mid 1,334,2045.085693,0.109479
COPR 2 NS,2/24/2022,Mid 1,335,2050.095703,0.108688
COPR 2 NS,2/24/2022,Mid 1,336,2055.095703,0.105727
COPR 2 NS,2/24/2022,Mid 1,337,2060.105713,0.104994
COPR 2 NS,2/24/2022,Mid 1,338,2065.115723,0.103965
COPR 2 NS,2/24/2022,Mid 1,339,2070.125732,0.104437
COPR 2 NS,2/24/2022,Mid 1,340,2075.135742,0.110242
COPR 2 NS,2/24/2022,Mid 1,341,2080.145752,0.110348
COPR 2 NS,2/24/2022,Mid 1,342,2085.155762,0.109503
COPR 2 NS,2/24/2022,Mid 1,343,2090.165771,0.109646
COPR 2 NS,2/24/2022,Mid 1,344,2095.165771,0.110396
COPR 2 NS,2/24/2022,Mid 1,345,2100.175537,0.108606
COPR 2 NS,2/24/2022,Mid 1,346,2105.185547,0.106914
COPR 2 NS,2/24/2022,Mid 1,347,2110.195557,0.108516
COPR 2 NS,2/24/2022,Mid 1,348,2115.205566,0.107026
COPR 2 NS,2/24/2022,Mid 1,349,2120.215576,0.108165
COPR 2 NS,2/24/2022,Mid 1,350,2125.225586,0.110913
COPR 2 NS,2/24/2022,Mid 1,351,2130.225586,0.112045
COPR 2 NS,2/24/2022,Mid 1,352,2135.235596,0.111033
COPR 2 NS,2/24/2022,Mid 1,353,2140.245605,0.111512
COPR 2 NS,2/24/2022,Mid 1,354,2145.255615,0.111461
COPR 2 NS,2/24/2022,Mid 1,355,2150.265625,0.111473
COPR 2 NS,2/24/2022,Mid 1,356,2155.275635,0.112511
COPR 2 NS,2/24/2022,Mid 1,357,2160.285645,0.111287
COPR 2 NS,2/24/2022,Mid 1,358,2165.295654,0.113334
COPR 2 NS,2/24/2022,Mid 1,359,2170.295654,0.113648
COPR 2 NS,2/24/2022,Mid 1,360,2175.305664,0.115006
COPR 2 NS,2/24/2022,Mid 1,361,2180.315674,0.114322
COPR 2 NS,2/24/2022,Mid 1,362,2185.325684,0.116096
COPR 2 NS,2/24/2022,Mid 1,363,2190.335693,0.116432
COPR 2 NS,2/24/2022,Mid 1,364,2195.345703,0.117638
COPR 2 NS,2/24/2022,Mid 1,365,2200.355713,0.114837
COPR 2 NS,2/24/2022,Mid 1,366,2205.355713,0.115855
COPR 2 NS,2/24/2022,Mid 1,367,2210.365723,0.117668
COPR 2 NS,2/24/2022,Mid 1,368,2215.375732,0.120248
COPR 2 NS,2/24/2022,Mid 1,369,2220.385742,0.117785
COPR 2 NS,2/24/2022,Mid 1,370,2225.395752,0.117481
COPR 2 NS,2/24/2022,Mid 1,371,2230.405762,0.117201
COPR 2 NS,2/24/2022,Mid 1,372,2235.415771,0.114126
COPR 2 NS,2/24/2022,Mid 1,373,2240.425537,0.113078
COPR 2 NS,2/24/2022,Mid 1,374,2245.425537,0.109851
COPR 2 NS,2/24/2022,Mid 1,375,2250.435547,0.106261
COPR 2 NS,2/24/2022,Mid 1,376,2255.445557,0.104218
COPR 2 NS,2/24/2022,Mid 1,377,2260.455566,0.101523
COPR 2 NS,2/24/2022,Mid 1,378,2265.465576,0.099795
COPR 2 NS,2/24/2022,Mid 1,379,2270.475586,0.098649
COPR 2 NS,2/24/2022,Mid 1,380,2275.485596,0.099208
COPR 2 NS,2/24/2022,Mid 1,381,2280.485596,0.09565
COPR 2 NS,2/24/2022,Mid 1,382,2285.495605,0.096076
COPR 2 NS,2/24/2022,Mid 1,383,2290.505615,0.09491
COPR 2 NS,2/24/2022,Mid 1,384,2295.515625,0.091469
COPR 2 NS,2/24/2022,Mid 1,385,2300.525635,0.0901
COPR 2 NS,2/24/2022,Mid 1,386,2305.535645,0.088343
COPR 2 NS,2/24/2022,Mid 1,387,2310.545654,0.087648
COPR 2 NS,2/24/2022,Mid 1,388,2315.555664,0.086703
COPR 2 NS,2/24/2022,Mid 1,389,2320.555664,0.091874
COPR 2 NS,2/24/2022,Mid 1,390,2325.565674,0.091433
COPR 2 NS,2/24/2022,Mid 1,391,2330.575684,0.091633
COPR 2 NS,2/24/2022,Mid 1,392,2335.585693,0.089631
COPR 2 NS,2/24/2022,Mid 1,393,2340.595703,0.090344
COPR 2 NS,2/24/2022,Mid 1,394,2345.605713,0.087578
COPR 2 NS,2/24/2022,Mid 1,395,2350.615723,0.085507
COPR 2 NS,2/24/2022,Mid 1,396,2355.615723,0.0873
COPR 2 NS,2/24/2022,Mid 1,397,2360.625732,0.088405
COPR 2 NS,2/24/2022,Mid 1,398,2365.635742,0.087686
COPR 2 NS,2/24/2022,Mid 1,399,2370.645752,0.089644
COPR 2 NS,2/24/2022,Mid 1,400,2375.655762,0.090568
COPR 2 NS,2/24/2022,Mid 1,401,2380.665771,0.08864
COPR 2 NS,2/24/2022,Mid 1,402,2385.675537,0.085879
COPR 2 NS,2/24/2022,Mid 1,403,2390.685547,0.087488
COPR 2 NS,2/24/2022,Mid 1,404,2395.685547,0.085506
COPR 2 NS,2/24/2022,Mid 1,405,2400.695557,0.087846
COPR 2 NS,2/24/2022,Mid 1,406,2405.705566,0.087788
COPR 2 NS,2/24/2022,Mid 1,407,2410.715576,0.085206
COPR 2 NS,2/24/2022,Mid 1,408,2415.725586,0.083472
COPR 2 NS,2/24/2022,Mid 1,409,2420.735596,0.084918
COPR 2 NS,2/24/2022,Mid 1,410,2425.745605,0.081545
COPR 2 NS,2/24/2022,Mid 1,411,2430.745605,0.079443
COPR 2 NS,2/24/2022,Mid 1,412,2435.755615,0.08118
COPR 2 NS,2/24/2022,Mid 1,413,2440.765625,0.077007
COPR 2 NS,2/24/2022,Mid 1,414,2445.775635,0.075096
COPR 2 NS,2/24/2022,Mid 1,415,2450.785645,0.07948
COPR 2 NS,2/24/2022,Mid 1,416,2455.795654,0.078507
COPR 2 NS,2/24/2022,Mid 1,417,2460.805664,0.071977
COPR 2 NS,2/24/2022,Mid 1,418,2465.815674,0.070822
COPR 2 NS,2/24/2022,Mid 1,419,2470.815674,0.077796
COPR 2 NS,2/24/2022,Mid 1,420,2475.825684,0.073178
COPR 2 NS,2/24/2022,Mid 1,421,2480.835693,0.07309
COPR 2 NS,2/24/2022,Mid 1,422,2485.845703,0.065537
COPR 2 NS,2/24/2022,Mid 1,423,2490.855713,0.076271
COPR 2 NS,2/24/2022,Mid 1,424,2495.865723,0.095169
COPR 2 NS,2/24/2022,Mid 1,425,2500.875732,0.075807
COPR 2 NS,2/24/2022,Mid 2,1,377.195648,0.008552
COPR 2 NS,2/24/2022,Mid 2,2,382.205658,0.000028
COPR 2 NS,2/24/2022,Mid 2,3,387.215637,0.001181
